	0kb_BR_min_size		1kb_BR_min_size		2kb_BR_min_size		3kb_BR_min_size		4kb_BR_min_size		5kb_BR_min_size		6kb_BR_min_size		7kb_BR_min_size		8kb_BR_min_size		9kb_BR_min_size		10kb_BR_min_size		20kb_BR_min_size		50kb_BR_min_size		100kb_BR_min_size		TOTAL	
chr9:42,250,000-43,250,000	770	872814	194	711395	92	562788	52	465634	28	381303	23	358818	19	336383	16	316446	13	294734	11	277933	11	277933	6	219809	2	107835	0	0	1,237	5,183,825
chr9:43,250,000-44,250,000	15	998196	5	993877	2	990372	2	990372	1	986940	1	986940	1	986940	1	986940	1	986940	1	986940	1	986940	1	986940	1	986940	1	986940	34	13,842,217
chr9:44,250,000-45,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:45,250,000-46,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:46,250,000-47,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:47,250,000-48,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:48,250,000-49,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:49,250,000-50,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:50,250,000-51,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:51,250,000-52,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:52,250,000-53,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:53,250,000-54,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:54,250,000-55,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:55,250,000-56,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:56,250,000-57,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:57,250,000-58,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:58,250,000-59,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:59,250,000-60,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:60,250,000-61,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:61,250,000-62,250,000	293	947332	44	887601	22	859940	9	828971	7	822787	5	814109	4	808420	4	808420	4	808420	3	800180	3	800180	2	783763	2	783763	2	783763	404	11,537,649
chr9:62,250,000-63,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:63,250,000-64,250,000	369	933341	62	861941	33	820006	18	783527	15	773825	13	765035	10	749100	9	742547	8	735288	7	726815	7	726815	3	682893	3	682893	3	682893	560	10,666,919
chr9:64,250,000-65,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:65,250,000-66,250,000	233	949032	28	909145	16	894106	11	882776	10	878780	9	874483	6	858749	6	858749	6	858749	5	850381	5	850381	2	816572	2	816572	2	816572	341	12,115,047
chr9:66,250,000-67,250,000	34	995719	22	991478	16	982832	11	970471	8	960637	6	952214	4	941456	4	941456	3	934042	3	934042	3	934042	2	917975	2	917975	2	917975	120	13,292,314
chr9:67,250,000-68,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:68,250,000-69,250,000	277	174368	5	154285	2	150287	1	148100	1	148100	1	148100	1	148100	1	148100	1	148100	1	148100	1	148100	1	148100	1	148100	1	148100	295	2,108,040
chr9:69,250,000-70,250,000	300	64589	12	35823	8	30594	6	25550	2	11804	2	11804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	180,164
chr9:70,250,000-71,250,000	227	55856	4	41366	2	39090	2	39090	1	35895	1	35895	1	35895	1	35895	1	35895	1	35895	1	35895	1	35895	0	0	0	0	243	462,562
chr9:71,250,000-72,250,000	349	26320	2	2469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	28,789
chr9:72,250,000-73,250,000	278	26366	4	9354	3	8025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	43,745
chr9:73,250,000-74,250,000	231	24602	2	3681	1	2385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	30,668
chr9:74,250,000-75,250,000	266	28500	4	12281	3	10342	2	8066	1	4892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	64,081
chr9:75,250,000-76,250,000	279	35146	5	10567	2	5919	1	3165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	54,797
chr9:76,250,000-77,250,000	358	32111	5	10423	2	5809	1	3243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366	51,586
chr9:77,250,000-78,250,000	363	45655	10	15852	2	5209	1	3148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	69,864
chr9:78,250,000-79,250,000	237	38981	11	23230	4	12564	3	10503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	85,278
chr9:79,250,000-80,250,000	228	41721	9	21793	5	16912	2	9389	1	5819	1	5819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	101,453
chr9:80,250,000-81,250,000	294	53995	10	17667	3	8802	2	6625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	87,089
chr9:81,250,000-82,250,000	434	61767	3	37979	2	36531	2	36531	2	36531	1	31664	1	31664	1	31664	1	31664	1	31664	1	31664	1	31664	0	0	0	0	450	430,987
chr9:82,250,000-83,250,000	251	47981	4	23005	4	23005	4	23005	4	23005	4	23005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	163,006
chr9:83,250,000-84,250,000	576	75727	9	13633	1	3311	1	3311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	587	95,982
chr9:84,250,000-85,250,000	271	27438	2	6053	1	4753	1	4753	1	4753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	47,750
chr9:85,250,000-86,250,000	605	91437	14	23669	2	7997	1	5719	1	5719	1	5719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	624	140,260
chr9:86,250,000-87,250,000	275	37352	5	13977	2	9469	2	9469	2	9469	1	5173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	84,909
chr9:87,250,000-88,250,000	409	90900	20	54310	15	46919	6	25208	2	11032	2	11032	1	6032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	455	245,433
chr9:88,250,000-89,250,000	376	38154	6	9335	2	4250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	51,739
chr9:89,250,000-90,250,000	329	46646	7	13355	1	5954	1	5954	1	5954	1	5954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	83,817
chr9:90,250,000-91,250,000	278	40490	6	11174	1	5010	1	5010	1	5010	1	5010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	71,704
chr9:91,250,000-92,250,000	439	51036	7	17714	2	11536	2	11536	2	11536	2	11536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454	114,894
chr9:92,250,000-93,250,000	438	42897	5	13515	3	11067	2	8311	1	5030	1	5030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	85,850
chr9:93,250,000-94,250,000	273	53183	14	28983	3	13232	2	10337	2	10337	1	5943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	122,015
chr9:94,250,000-95,250,000	496	132415	36	70408	9	34169	4	21857	4	21857	2	11948	1	6835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	552	299,489
chr9:95,250,000-96,250,000	278	28050	2	6989	1	5930	1	5930	1	5930	1	5930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	58,759
chr9:96,250,000-97,250,000	857	179724	44	90013	13	48834	6	30745	5	27322	3	18134	2	13023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	930	407,795
chr9:97,250,000-98,250,000	347	29435	1	5968	1	5968	1	5968	1	5968	1	5968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	59,275
chr9:98,250,000-99,250,000	256	24669	3	5292	1	2935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	32,896
chr9:99,250,000-100,250,000	281	32835	3	8919	1	5923	1	5923	1	5923	1	5923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	65,446
chr9:100,250,000-101,250,000	346	52726	6	22913	6	22913	4	18014	2	11160	2	11160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366	138,886
chr9:101,250,000-102,250,000	253	42792	7	19487	3	14054	3	14054	2	10220	1	5295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	105,902
chr9:102,250,000-103,250,000	286	40565	6	10127	2	4548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	55,240
chr9:103,250,000-104,250,000	270	48718	10	14425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	63,143
chr9:104,250,000-105,250,000	351	24003	2	2843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	26,846
chr9:105,250,000-106,250,000	338	65556	12	31188	7	24499	3	15431	2	11682	2	11682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	160,038
chr9:106,250,000-107,250,000	270	30583	5	7689	1	2727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	40,999
chr9:107,250,000-108,250,000	308	27062	5	10593	2	5373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	43,028
chr9:108,250,000-109,250,000	205	24974	4	9961	1	5430	1	5430	1	5430	1	5430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	56,655
chr9:109,250,000-110,250,000	312	30310	4	6255	1	2700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	39,265
chr9:110,250,000-111,250,000	293	45685	8	24200	4	18032	3	15361	2	11878	2	11878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	127,034
chr9:111,250,000-112,250,000	378	24834	2	4669	2	4669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382	34,172
chr9:112,250,000-113,250,000	295	66923	6	51200	6	51200	4	46696	4	46696	4	46696	3	40721	1	28065	1	28065	1	28065	1	28065	1	28065	0	0	0	0	327	490,457
chr9:113,250,000-114,250,000	237	22677	3	7179	1	4666	1	4666	1	4666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	43,854
chr9:114,250,000-115,250,000	278	27404	5	6716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	34,120
chr9:115,250,000-116,250,000	270	37616	9	13566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	51,182
chr9:116,250,000-117,250,000	282	32538	3	10419	2	9158	2	9158	1	5868	1	5868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	73,009
chr9:117,250,000-118,250,000	186	16167	3	3415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	19,582
chr9:118,250,000-119,250,000	260	33872	7	12260	3	7105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	53,237
chr9:119,250,000-120,250,000	213	31161	4	14297	2	11893	2	11893	2	11893	2	11893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	93,030
chr9:120,250,000-121,250,000	291	27667	3	5884	2	4631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	38,182
chr9:121,250,000-122,250,000	263	23966	2	5718	1	4163	1	4163	1	4163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	42,173
chr9:122,250,000-123,250,000	346	43371	10	17385	2	6750	1	3942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	71,448
chr9:123,250,000-124,250,000	295	27758	4	12097	3	10644	1	5368	1	5368	1	5368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	66,603
chr9:124,250,000-125,250,000	343	22223	1	4318	1	4318	1	4318	1	4318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	39,495
chr9:125,250,000-126,250,000	318	27175	3	4236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	31,411
chr9:126,250,000-127,250,000	242	19430	5	8061	2	4947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	32,438
chr9:127,250,000-128,250,000	395	20163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395	20,163
chr9:128,250,000-129,250,000	534	26734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534	26,734
chr9:129,250,000-130,250,000	441	24649	1	2597	1	2597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443	29,843
chr9:130,250,000-131,250,000	376	27059	2	2925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	29,984
chr9:131,250,000-132,250,000	340	23209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	23,209
chr9:132,250,000-133,250,000	363	37204	5	10538	2	5931	1	3066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	56,739
chr9:133,250,000-134,250,000	290	63615	10	39867	3	30655	3	30655	3	30655	1	21036	1	21036	1	21036	1	21036	1	21036	1	21036	1	21036	0	0	0	0	316	342,699
chr9:134,250,000-135,250,000	271	43284	5	9638	2	5159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	58,081
chr9:135,250,000-136,250,000	330	33936	1	1058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	34,994
chr9:136,250,000-137,250,000	337	28838	3	5636	1	2768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	37,242
chr9:137,250,000-138,250,000	520	168895	27	105231	14	88184	8	72903	6	65768	6	65768	4	55068	4	55068	2	40076	2	40076	2	40076	1	29366	1	29366	1	29366	598	885,211
chr9:138,250,000-138,394,717	1	144717	1	144717	1	144717	1	144717	1	144717	1	144717	1	144717	1	144717	1	144717	1	144717	1	144717	1	144717	1	144717	1	144717	14	2,026,038
chr10:250,000-1,250,000	336	60855	11	20479	3	9195	2	6812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	97,341
chr10:1,250,000-2,250,000	273	51964	9	19521	3	11812	2	9110	1	5994	1	5994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	104,395
chr10:2,250,000-3,250,000	304	29205	2	2379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	31,584
chr10:3,250,000-4,250,000	245	20207	1	1067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	21,274
chr10:4,250,000-5,250,000	404	74313	11	24099	5	15081	2	7926	1	4651	1	4651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	130,721
chr10:5,250,000-6,250,000	320	26931	2	2366	1	1293	1	1293	1	1293	1	1293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326	34,469
chr10:6,250,000-7,250,000	319	70519	15	37631	7	26360	3	16646	3	16646	3	16646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	184,448
chr10:7,250,000-8,250,000	310	20125	1	1130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	21,255
chr10:8,250,000-9,250,000	282	25158	3	4148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	29,306
chr10:9,250,000-10,250,000	263	39956	8	14713	3	7528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	62,197
chr10:10,250,000-11,250,000	207	24992	5	12725	4	10864	1	3589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	52,170
chr10:11,250,000-12,250,000	341	27361	2	6640	1	5623	1	5623	1	5623	1	5623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	56,493
chr10:12,250,000-13,250,000	408	34131	6	9418	2	4390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416	47,939
chr10:13,250,000-14,250,000	332	19265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	19,265
chr10:14,250,000-15,250,000	414	42030	3	5956	1	2471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	50,457
chr10:15,250,000-16,250,000	322	38456	5	11063	1	5889	1	5889	1	5889	1	5889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	73,075
chr10:16,250,000-17,250,000	291	18572	1	1400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	19,972
chr10:17,250,000-18,250,000	275	33123	6	13763	2	7615	1	5588	1	5588	1	5588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	71,265
chr10:18,250,000-19,250,000	311	59236	10	40297	5	34101	4	31510	4	31510	3	26866	2	20904	2	20904	2	20904	2	20904	1	10961	0	0	0	0	0	0	346	318,097
chr10:19,250,000-20,250,000	296	37253	4	9864	2	6800	1	4009	1	4009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	61,935
chr10:20,250,000-21,250,000	330	54680	6	16492	4	13866	2	9287	1	5967	1	5967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	106,259
chr10:21,250,000-22,250,000	385	37385	5	12120	1	5567	1	5567	1	5567	1	5567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394	71,773
chr10:22,250,000-23,250,000	296	36329	8	15531	3	8413	2	6117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	66,390
chr10:23,250,000-24,250,000	370	47698	8	11635	1	2313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	61,646
chr10:24,250,000-25,250,000	309	31755	3	6400	2	4708	1	2698	1	2698	1	2698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	50,957
chr10:25,250,000-26,250,000	328	52307	11	22949	4	13668	2	8839	2	8839	2	8839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	115,441
chr10:26,250,000-27,250,000	530	35740	1	1409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531	37,149
chr10:27,250,000-28,250,000	424	48500	7	11204	2	4850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433	64,554
chr10:28,250,000-29,250,000	335	20729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	20,729
chr10:29,250,000-30,250,000	458	38023	2	2451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	460	40,474
chr10:30,250,000-31,250,000	438	45370	4	12683	2	10642	2	10642	2	10642	2	10642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	100,621
chr10:31,250,000-32,250,000	345	51586	7	17612	4	13091	1	5938	1	5938	1	5938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	100,103
chr10:32,250,000-33,250,000	453	60912	8	10593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	461	71,505
chr10:33,250,000-34,250,000	276	25103	1	6004	1	6004	1	6004	1	6004	1	6004	1	6004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	61,127
chr10:34,250,000-35,250,000	345	20086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	20,086
chr10:35,250,000-36,250,000	337	41361	8	16694	3	9813	1	4500	1	4500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	76,868
chr10:36,250,000-37,250,000	605	86264	12	36708	4	24967	3	22931	3	22931	2	17973	2	17973	1	11181	1	11181	1	11181	1	11181	0	0	0	0	0	0	635	274,471
chr10:37,250,000-38,250,000	657	69240	11	21389	5	12526	1	3142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	674	106,297
chr10:38,250,000-39,250,000	735	627395	91	478317	30	396002	13	355077	7	333290	6	329023	4	318499	4	318499	3	310673	2	302537	2	302537	2	302537	2	302537	2	302537	903	4,979,460
chr10:39,250,000-40,250,000	289	711761	24	682780	14	668928	11	661217	7	646855	5	637886	2	621042	2	621042	1	613317	1	613317	1	613317	1	613317	1	613317	1	613317	360	8,931,413
chr10:40,250,000-41,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr10:41,250,000-42,250,000	269	848534	36	791408	11	757606	5	743402	2	732147	2	732147	2	732147	2	732147	2	732147	2	732147	2	732147	2	732147	2	732147	2	732147	341	10,462,420
chr10:42,250,000-43,250,000	796	147859	13	65999	5	54954	3	51547	2	48185	1	43319	1	43319	1	43319	1	43319	1	43319	1	43319	1	43319	0	0	0	0	826	671,777
chr10:43,250,000-44,250,000	399	44803	7	9833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406	54,636
chr10:44,250,000-45,250,000	433	46686	6	15974	3	12622	3	12622	1	5502	1	5502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	98,908
chr10:45,250,000-46,250,000	678	388566	81	289300	40	232891	27	201417	22	183908	18	166054	16	155685	10	115515	9	108142	7	91619	6	81705	1	22812	0	0	0	0	915	2,037,614
chr10:46,250,000-47,250,000	260	609251	88	579930	67	547557	46	497103	37	466576	30	435980	27	419509	24	400001	21	377356	17	344046	16	334306	7	209811	0	0	0	0	640	5,221,426
chr10:47,250,000-48,250,000	164	714652	67	701171	61	693954	48	661298	42	641269	35	610062	28	570641	25	550646	24	543105	22	526358	19	498038	7	323543	2	174541	1	118372	545	7,327,650
chr10:48,250,000-49,250,000	203	22396	5	6503	1	918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	29,817
chr10:49,250,000-50,250,000	464	306589	77	226588	36	168571	21	132910	17	118550	11	92839	9	82072	5	56191	5	56191	5	56191	3	36369	0	0	0	0	0	0	653	1,333,061
chr10:50,250,000-51,250,000	382	126932	29	76018	10	47122	5	35550	4	32190	4	32190	3	26666	2	20594	1	13178	1	13178	1	13178	0	0	0	0	0	0	442	436,796
chr10:51,250,000-52,250,000	236	40721	9	19142	4	12293	1	5912	1	5912	1	5912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	89,892
chr10:52,250,000-53,250,000	243	32665	9	14486	2	5255	1	3113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	55,519
chr10:53,250,000-54,250,000	298	48197	11	19998	4	9948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	78,143
chr10:54,250,000-55,250,000	348	33002	6	9505	1	2173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	44,680
chr10:55,250,000-56,250,000	400	49186	6	21327	6	21327	3	13608	2	10535	1	5932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	121,915
chr10:56,250,000-57,250,000	271	34441	7	11472	2	5211	1	3035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	54,159
chr10:57,250,000-58,250,000	368	34249	4	7046	1	2061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	43,356
chr10:58,250,000-59,250,000	291	41171	6	9337	2	4464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	54,972
chr10:59,250,000-60,250,000	346	32842	4	6998	1	2141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	41,981
chr10:60,250,000-61,250,000	191	22141	3	10832	3	10832	1	5553	1	5553	1	5553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	60,464
