	0kb_ELR_min_size		1kb_ELR_min_size		2kb_ELR_min_size		3kb_ELR_min_size		4kb_ELR_min_size		5kb_ELR_min_size		TOTAL	
chr10:102,000,000-103,000,000	470	25153	470	25153	470	25153	470	25153	470	25153	470	25153	2,820	150,918
chr10:103,000,000-104,000,000	346	21104	346	21104	346	21104	346	21104	346	21104	346	21104	2,076	126,624
chr10:104,000,000-105,000,000	216	28085	216	28085	216	28085	216	28085	216	28085	216	28085	1,296	168,510
chr10:105,000,000-106,000,000	265	47120	265	47120	265	47120	265	47120	265	47120	265	47120	1,590	282,720
chr10:106,000,000-107,000,000	300	27385	300	27385	300	27385	300	27385	300	27385	300	27385	1,800	164,310
chr10:107,000,000-108,000,000	205	16129	205	16129	205	16129	205	16129	205	16129	205	16129	1,230	96,774
chr10:108,000,000-109,000,000	269	42479	269	42479	269	42479	269	42479	269	42479	269	42479	1,614	254,874
chr10:109,000,000-110,000,000	347	66362	347	66362	347	66362	347	66362	347	66362	347	66362	2,082	398,172
chr10:110,000,000-111,000,000	232	16928	232	16928	232	16928	232	16928	232	16928	232	16928	1,392	101,568
chr10:111,000,000-112,000,000	225	38685	225	38685	225	38685	225	38685	225	38685	225	38685	1,350	232,110
chr10:112,000,000-113,000,000	265	36004	265	36004	265	36004	265	36004	265	36004	265	36004	1,590	216,024
chr10:113,000,000-114,000,000	193	16049	193	16049	193	16049	193	16049	193	16049	193	16049	1,158	96,294
chr10:114,000,000-115,000,000	244	16233	244	16233	244	16233	244	16233	244	16233	244	16233	1,464	97,398
chr10:115,000,000-116,000,000	282	42314	282	42314	282	42314	282	42314	282	42314	282	42314	1,692	253,884
chr10:116,000,000-117,000,000	286	21399	286	21399	286	21399	286	21399	286	21399	286	21399	1,716	128,394
chr10:117,000,000-118,000,000	241	26376	241	26376	241	26376	241	26376	241	26376	241	26376	1,446	158,256
chr10:118,000,000-119,000,000	290	21716	290	21716	290	21716	290	21716	290	21716	290	21716	1,740	130,296
chr10:119,000,000-120,000,000	366	29441	366	29441	366	29441	366	29441	366	29441	366	29441	2,196	176,646
chr10:120,000,000-121,000,000	257	41741	257	41741	257	41741	257	41741	257	41741	257	41741	1,542	250,446
chr10:121,000,000-122,000,000	276	16354	276	16354	276	16354	276	16354	276	16354	276	16354	1,656	98,124
chr10:122,000,000-123,000,000	263	56764	263	56764	263	56764	263	56764	263	56764	263	56764	1,578	340,584
chr10:123,000,000-124,000,000	186	15563	186	15563	186	15563	186	15563	186	15563	186	15563	1,116	93,378
chr10:124,000,000-125,000,000	278	18435	278	18435	278	18435	278	18435	278	18435	278	18435	1,668	110,610
chr10:125,000,000-126,000,000	335	47639	335	47639	335	47639	335	47639	335	47639	335	47639	2,010	285,834
chr10:126,000,000-127,000,000	258	40115	258	40115	258	40115	258	40115	258	40115	258	40115	1,548	240,690
chr10:127,000,000-128,000,000	209	20261	209	20261	209	20261	209	20261	209	20261	209	20261	1,254	121,566
chr10:128,000,000-129,000,000	195	18709	195	18709	195	18709	195	18709	195	18709	195	18709	1,170	112,254
chr10:129,000,000-130,000,000	153	20179	153	20179	153	20179	153	20179	153	20179	153	20179	918	121,074
chr10:130,000,000-131,000,000	266	32968	266	32968	266	32968	266	32968	266	32968	266	32968	1,596	197,808
chr10:131,000,000-132,000,000	276	49233	276	49233	276	49233	276	49233	276	49233	276	49233	1,656	295,398
chr10:132,000,000-133,000,000	304	52547	304	52547	304	52547	304	52547	304	52547	304	52547	1,824	315,282
chr10:133,000,000-133,797,422	259	241822	259	241822	259	241822	259	241822	259	241822	259	241822	1,554	1,450,932
chr11:0-1,000,000	351	243360	351	243360	351	243360	351	243360	351	243360	351	243360	2,106	1,460,160
chr11:1,000,000-2,000,000	372	140730	372	140730	372	140730	372	140730	372	140730	372	140730	2,232	844,380
chr11:2,000,000-3,000,000	260	72394	260	72394	260	72394	260	72394	260	72394	260	72394	1,560	434,364
chr11:3,000,000-4,000,000	664	255709	664	255709	664	255709	664	255709	664	255709	664	255709	3,984	1,534,254
chr11:4,000,000-5,000,000	403	175194	403	175194	403	175194	403	175194	403	175194	403	175194	2,418	1,051,164
chr11:5,000,000-6,000,000	348	62924	348	62924	348	62924	348	62924	348	62924	348	62924	2,088	377,544
chr11:6,000,000-7,000,000	284	53131	284	53131	284	53131	284	53131	284	53131	284	53131	1,704	318,786
chr11:7,000,000-8,000,000	275	58970	275	58970	275	58970	275	58970	275	58970	275	58970	1,650	353,820
chr11:8,000,000-9,000,000	305	39243	305	39243	305	39243	305	39243	305	39243	305	39243	1,830	235,458
chr11:9,000,000-10,000,000	441	30613	441	30613	441	30613	441	30613	441	30613	441	30613	2,646	183,678
chr11:10,000,000-11,000,000	312	38499	312	38499	312	38499	312	38499	312	38499	312	38499	1,872	230,994
chr11:11,000,000-12,000,000	194	20485	194	20485	194	20485	194	20485	194	20485	194	20485	1,164	122,910
chr11:12,000,000-13,000,000	185	17337	185	17337	185	17337	185	17337	185	17337	185	17337	1,110	104,022
chr11:13,000,000-14,000,000	330	50513	330	50513	330	50513	330	50513	330	50513	330	50513	1,980	303,078
chr11:14,000,000-15,000,000	406	68937	406	68937	406	68937	406	68937	406	68937	406	68937	2,436	413,622
chr11:15,000,000-16,000,000	174	14945	174	14945	174	14945	174	14945	174	14945	174	14945	1,044	89,670
chr11:16,000,000-17,000,000	288	40229	288	40229	288	40229	288	40229	288	40229	288	40229	1,728	241,374
chr11:17,000,000-18,000,000	270	23373	270	23373	270	23373	270	23373	270	23373	270	23373	1,620	140,238
chr11:18,000,000-19,000,000	483	49370	483	49370	483	49370	483	49370	483	49370	483	49370	2,898	296,220
chr11:19,000,000-20,000,000	260	30644	260	30644	260	30644	260	30644	260	30644	260	30644	1,560	183,864
chr11:20,000,000-21,000,000	265	30210	265	30210	265	30210	265	30210	265	30210	265	30210	1,590	181,260
chr11:21,000,000-22,000,000	261	35486	261	35486	261	35486	261	35486	261	35486	261	35486	1,566	212,916
chr11:22,000,000-23,000,000	263	46359	263	46359	263	46359	263	46359	263	46359	263	46359	1,578	278,154
chr11:23,000,000-24,000,000	320	54394	320	54394	320	54394	320	54394	320	54394	320	54394	1,920	326,364
chr11:24,000,000-25,000,000	289	44338	289	44338	289	44338	289	44338	289	44338	289	44338	1,734	266,028
chr11:25,000,000-26,000,000	383	63959	383	63959	383	63959	383	63959	383	63959	383	63959	2,298	383,754
chr11:26,000,000-27,000,000	293	39662	293	39662	293	39662	293	39662	293	39662	293	39662	1,758	237,972
chr11:27,000,000-28,000,000	287	42623	287	42623	287	42623	287	42623	287	42623	287	42623	1,722	255,738
chr11:28,000,000-29,000,000	248	70463	248	70463	248	70463	248	70463	248	70463	248	70463	1,488	422,778
chr11:29,000,000-30,000,000	277	45802	277	45802	277	45802	277	45802	277	45802	277	45802	1,662	274,812
chr11:30,000,000-31,000,000	219	32673	219	32673	219	32673	219	32673	219	32673	219	32673	1,314	196,038
chr11:31,000,000-32,000,000	288	39157	288	39157	288	39157	288	39157	288	39157	288	39157	1,728	234,942
chr11:32,000,000-33,000,000	358	39640	358	39640	358	39640	358	39640	358	39640	358	39640	2,148	237,840
chr11:33,000,000-34,000,000	312	28770	312	28770	312	28770	312	28770	312	28770	312	28770	1,872	172,620
chr11:34,000,000-35,000,000	264	28491	264	28491	264	28491	264	28491	264	28491	264	28491	1,584	170,946
chr11:35,000,000-36,000,000	234	29327	234	29327	234	29327	234	29327	234	29327	234	29327	1,404	175,962
chr11:36,000,000-37,000,000	256	34182	256	34182	256	34182	256	34182	256	34182	256	34182	1,536	205,092
chr11:37,000,000-38,000,000	260	36961	260	36961	260	36961	260	36961	260	36961	260	36961	1,560	221,766
chr11:38,000,000-39,000,000	301	29352	301	29352	301	29352	301	29352	301	29352	301	29352	1,806	176,112
chr11:39,000,000-40,000,000	457	57304	457	57304	457	57304	457	57304	457	57304	457	57304	2,742	343,824
chr11:40,000,000-41,000,000	293	30562	293	30562	293	30562	293	30562	293	30562	293	30562	1,758	183,372
chr11:41,000,000-42,000,000	284	25410	284	25410	284	25410	284	25410	284	25410	284	25410	1,704	152,460
chr11:42,000,000-43,000,000	305	56142	305	56142	305	56142	305	56142	305	56142	305	56142	1,830	336,852
chr11:43,000,000-44,000,000	323	45277	323	45277	323	45277	323	45277	323	45277	323	45277	1,938	271,662
chr11:44,000,000-45,000,000	230	16381	230	16381	230	16381	230	16381	230	16381	230	16381	1,380	98,286
chr11:45,000,000-46,000,000	253	22977	253	22977	253	22977	253	22977	253	22977	253	22977	1,518	137,862
chr11:46,000,000-47,000,000	357	24942	357	24942	357	24942	357	24942	357	24942	357	24942	2,142	149,652
chr11:47,000,000-48,000,000	466	25803	466	25803	466	25803	466	25803	466	25803	466	25803	2,796	154,818
chr11:48,000,000-49,000,000	1404	198060	1404	198060	1404	198060	1404	198060	1404	198060	1404	198060	8,424	1,188,360
chr11:49,000,000-50,000,000	2456	317984	2456	317984	2456	317984	2456	317984	2456	317984	2456	317984	14,736	1,907,904
chr11:50,000,000-51,000,000	634	279913	634	279913	634	279913	634	279913	634	279913	634	279913	3,804	1,679,478
chr11:51,000,000-52,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr11:52,000,000-53,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr11:53,000,000-54,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr11:54,000,000-55,000,000	676	632646	676	632646	676	632646	676	632646	676	632646	676	632646	4,056	3,795,876
chr11:55,000,000-56,000,000	752	123090	752	123090	752	123090	752	123090	752	123090	752	123090	4,512	738,540
chr11:56,000,000-57,000,000	373	61420	373	61420	373	61420	373	61420	373	61420	373	61420	2,238	368,520
chr11:57,000,000-58,000,000	373	32223	373	32223	373	32223	373	32223	373	32223	373	32223	2,238	193,338
chr11:58,000,000-59,000,000	391	52033	391	52033	391	52033	391	52033	391	52033	391	52033	2,346	312,198
chr11:59,000,000-60,000,000	538	58317	538	58317	538	58317	538	58317	538	58317	538	58317	3,228	349,902
chr11:60,000,000-61,000,000	374	58254	374	58254	374	58254	374	58254	374	58254	374	58254	2,244	349,524
chr11:61,000,000-62,000,000	326	109271	326	109271	326	109271	326	109271	326	109271	326	109271	1,956	655,626
chr11:62,000,000-63,000,000	587	43213	587	43213	587	43213	587	43213	587	43213	587	43213	3,522	259,278
chr11:63,000,000-64,000,000	595	85513	595	85513	595	85513	595	85513	595	85513	595	85513	3,570	513,078
chr11:64,000,000-65,000,000	331	24696	331	24696	331	24696	331	24696	331	24696	331	24696	1,986	148,176
chr11:65,000,000-66,000,000	404	26040	404	26040	404	26040	404	26040	404	26040	404	26040	2,424	156,240
chr11:66,000,000-67,000,000	449	30865	449	30865	449	30865	449	30865	449	30865	449	30865	2,694	185,190
chr11:67,000,000-68,000,000	902	212688	902	212688	902	212688	902	212688	902	212688	902	212688	5,412	1,276,128
chr11:68,000,000-69,000,000	382	27620	382	27620	382	27620	382	27620	382	27620	382	27620	2,292	165,720
chr11:69,000,000-70,000,000	290	27988	290	27988	290	27988	290	27988	290	27988	290	27988	1,740	167,928
chr11:70,000,000-71,000,000	311	75334	311	75334	311	75334	311	75334	311	75334	311	75334	1,866	452,004
chr11:71,000,000-72,000,000	1041	282775	1041	282775	1041	282775	1041	282775	1041	282775	1041	282775	6,246	1,696,650
chr11:72,000,000-73,000,000	362	28159	362	28159	362	28159	362	28159	362	28159	362	28159	2,172	168,954
chr11:73,000,000-74,000,000	380	26251	380	26251	380	26251	380	26251	380	26251	380	26251	2,280	157,506
chr11:74,000,000-75,000,000	311	50083	311	50083	311	50083	311	50083	311	50083	311	50083	1,866	300,498
chr11:75,000,000-76,000,000	281	30417	281	30417	281	30417	281	30417	281	30417	281	30417	1,686	182,502
chr11:76,000,000-77,000,000	268	35925	268	35925	268	35925	268	35925	268	35925	268	35925	1,608	215,550
chr11:77,000,000-78,000,000	511	63343	511	63343	511	63343	511	63343	511	63343	511	63343	3,066	380,058
chr11:78,000,000-79,000,000	269	20668	269	20668	269	20668	269	20668	269	20668	269	20668	1,614	124,008
chr11:79,000,000-80,000,000	203	24745	203	24745	203	24745	203	24745	203	24745	203	24745	1,218	148,470
chr11:80,000,000-81,000,000	292	18437	292	18437	292	18437	292	18437	292	18437	292	18437	1,752	110,622
chr11:81,000,000-82,000,000	244	25236	244	25236	244	25236	244	25236	244	25236	244	25236	1,464	151,416
chr11:82,000,000-83,000,000	308	39121	308	39121	308	39121	308	39121	308	39121	308	39121	1,848	234,726
chr11:83,000,000-84,000,000	353	43651	353	43651	353	43651	353	43651	353	43651	353	43651	2,118	261,906
chr11:84,000,000-85,000,000	244	27278	244	27278	244	27278	244	27278	244	27278	244	27278	1,464	163,668
chr11:85,000,000-86,000,000	356	41272	356	41272	356	41272	356	41272	356	41272	356	41272	2,136	247,632
chr11:86,000,000-87,000,000	348	46942	348	46942	348	46942	348	46942	348	46942	348	46942	2,088	281,652
chr11:87,000,000-88,000,000	355	83402	355	83402	355	83402	355	83402	355	83402	355	83402	2,130	500,412
chr11:88,000,000-89,000,000	700	90042	700	90042	700	90042	700	90042	700	90042	700	90042	4,200	540,252
chr11:89,000,000-90,000,000	1506	413477	1506	413477	1506	413477	1506	413477	1506	413477	1506	413477	9,036	2,480,862
chr11:90,000,000-91,000,000	306	147582	306	147582	306	147582	306	147582	306	147582	306	147582	1,836	885,492
chr11:91,000,000-92,000,000	279	31037	279	31037	279	31037	279	31037	279	31037	279	31037	1,674	186,222
chr11:92,000,000-93,000,000	261	38760	261	38760	261	38760	261	38760	261	38760	261	38760	1,566	232,560
chr11:93,000,000-94,000,000	312	49037	312	49037	312	49037	312	49037	312	49037	312	49037	1,872	294,222
chr11:94,000,000-95,000,000	370	59796	370	59796	370	59796	370	59796	370	59796	370	59796	2,220	358,776
chr11:95,000,000-96,000,000	240	45773	240	45773	240	45773	240	45773	240	45773	240	45773	1,440	274,638
chr11:96,000,000-97,000,000	290	50488	290	50488	290	50488	290	50488	290	50488	290	50488	1,740	302,928
chr11:97,000,000-98,000,000	267	31370	267	31370	267	31370	267	31370	267	31370	267	31370	1,602	188,220
chr11:98,000,000-99,000,000	316	37704	316	37704	316	37704	316	37704	316	37704	316	37704	1,896	226,224
chr11:99,000,000-100,000,000	230	36364	230	36364	230	36364	230	36364	230	36364	230	36364	1,380	218,184
chr11:100,000,000-101,000,000	252	49515	252	49515	252	49515	252	49515	252	49515	252	49515	1,512	297,090
chr11:101,000,000-102,000,000	352	46838	352	46838	352	46838	352	46838	352	46838	352	46838	2,112	281,028
chr11:102,000,000-103,000,000	319	37949	319	37949	319	37949	319	37949	319	37949	319	37949	1,914	227,694
chr11:103,000,000-104,000,000	279	40453	279	40453	279	40453	279	40453	279	40453	279	40453	1,674	242,718
chr11:104,000,000-105,000,000	233	22725	233	22725	233	22725	233	22725	233	22725	233	22725	1,398	136,350
chr11:105,000,000-106,000,000	290	29194	290	29194	290	29194	290	29194	290	29194	290	29194	1,740	175,164
chr11:106,000,000-107,000,000	223	29017	223	29017	223	29017	223	29017	223	29017	223	29017	1,338	174,102
chr11:107,000,000-108,000,000	377	33277	377	33277	377	33277	377	33277	377	33277	377	33277	2,262	199,662
chr11:108,000,000-109,000,000	315	39857	315	39857	315	39857	315	39857	315	39857	315	39857	1,890	239,142
chr11:109,000,000-110,000,000	301	52239	301	52239	301	52239	301	52239	301	52239	301	52239	1,806	313,434
chr11:110,000,000-111,000,000	283	36654	283	36654	283	36654	283	36654	283	36654	283	36654	1,698	219,924
chr11:111,000,000-112,000,000	253	16072	253	16072	253	16072	253	16072	253	16072	253	16072	1,518	96,432
chr11:112,000,000-113,000,000	297	30635	297	30635	297	30635	297	30635	297	30635	297	30635	1,782	183,810
chr11:113,000,000-114,000,000	273	26706	273	26706	273	26706	273	26706	273	26706	273	26706	1,638	160,236
chr11:114,000,000-115,000,000	262	42155	262	42155	262	42155	262	42155	262	42155	262	42155	1,572	252,930
chr11:115,000,000-116,000,000	196	21461	196	21461	196	21461	196	21461	196	21461	196	21461	1,176	128,766
chr11:116,000,000-117,000,000	252	27835	252	27835	252	27835	252	27835	252	27835	252	27835	1,512	167,010
chr11:117,000,000-118,000,000	300	30434	300	30434	300	30434	300	30434	300	30434	300	30434	1,800	182,604
chr11:118,000,000-119,000,000	413	31727	413	31727	413	31727	413	31727	413	31727	413	31727	2,478	190,362
chr11:119,000,000-120,000,000	264	15899	264	15899	264	15899	264	15899	264	15899	264	15899	1,584	95,394
chr11:120,000,000-121,000,000	237	14427	237	14427	237	14427	237	14427	237	14427	237	14427	1,422	86,562
chr11:121,000,000-122,000,000	237	46713	237	46713	237	46713	237	46713	237	46713	237	46713	1,422	280,278
chr11:122,000,000-123,000,000	350	32319	350	32319	350	32319	350	32319	350	32319	350	32319	2,100	193,914
chr11:123,000,000-124,000,000	336	23483	336	23483	336	23483	336	23483	336	23483	336	23483	2,016	140,898
chr11:124,000,000-125,000,000	312	42068	312	42068	312	42068	312	42068	312	42068	312	42068	1,872	252,408
chr11:125,000,000-126,000,000	285	37065	285	37065	285	37065	285	37065	285	37065	285	37065	1,710	222,390
chr11:126,000,000-127,000,000	249	21182	249	21182	249	21182	249	21182	249	21182	249	21182	1,494	127,092
chr11:127,000,000-128,000,000	231	35580	231	35580	231	35580	231	35580	231	35580	231	35580	1,386	213,480
chr11:128,000,000-129,000,000	226	20836	226	20836	226	20836	226	20836	226	20836	226	20836	1,356	125,016
chr11:129,000,000-130,000,000	466	47805	466	47805	466	47805	466	47805	466	47805	466	47805	2,796	286,830
chr11:130,000,000-131,000,000	292	37399	292	37399	292	37399	292	37399	292	37399	292	37399	1,752	224,394
chr11:131,000,000-132,000,000	229	27113	229	27113	229	27113	229	27113	229	27113	229	27113	1,374	162,678
chr11:132,000,000-133,000,000	227	27812	227	27812	227	27812	227	27812	227	27812	227	27812	1,362	166,872
chr11:133,000,000-134,000,000	217	36780	217	36780	217	36780	217	36780	217	36780	217	36780	1,302	220,680
chr11:134,000,000-135,000,000	346	50459	346	50459	346	50459	346	50459	346	50459	346	50459	2,076	302,754
chr11:135,000,000-135,086,622	28	16200	28	16200	28	16200	28	16200	28	16200	28	16200	168	97,200
chr12:0-1,000,000	346	155916	346	155916	346	155916	346	155916	346	155916	346	155916	2,076	935,496
chr12:1,000,000-2,000,000	342	32141	342	32141	342	32141	342	32141	342	32141	342	32141	2,052	192,846
chr12:2,000,000-3,000,000	260	55183	260	55183	260	55183	260	55183	260	55183	260	55183	1,560	331,098
chr12:3,000,000-4,000,000	297	31862	297	31862	297	31862	297	31862	297	31862	297	31862	1,782	191,172
chr12:4,000,000-5,000,000	262	29846	262	29846	262	29846	262	29846	262	29846	262	29846	1,572	179,076
chr12:5,000,000-6,000,000	243	39333	243	39333	243	39333	243	39333	243	39333	243	39333	1,458	235,998
chr12:6,000,000-7,000,000	406	203082	406	203082	406	203082	406	203082	406	203082	406	203082	2,436	1,218,492
chr12:7,000,000-8,000,000	637	74846	637	74846	637	74846	637	74846	637	74846	637	74846	3,822	449,076
chr12:8,000,000-9,000,000	928	224082	928	224082	928	224082	928	224082	928	224082	928	224082	5,568	1,344,492
chr12:9,000,000-10,000,000	569	189787	569	189787	569	189787	569	189787	569	189787	569	189787	3,414	1,138,722
chr12:10,000,000-11,000,000	367	55803	367	55803	367	55803	367	55803	367	55803	367	55803	2,202	334,818
chr12:11,000,000-12,000,000	598	83022	598	83022	598	83022	598	83022	598	83022	598	83022	3,588	498,132
chr12:12,000,000-13,000,000	398	31126	398	31126	398	31126	398	31126	398	31126	398	31126	2,388	186,756
chr12:13,000,000-14,000,000	201	24250	201	24250	201	24250	201	24250	201	24250	201	24250	1,206	145,500
chr12:14,000,000-15,000,000	380	31822	380	31822	380	31822	380	31822	380	31822	380	31822	2,280	190,932
chr12:15,000,000-16,000,000	201	18579	201	18579	201	18579	201	18579	201	18579	201	18579	1,206	111,474
